6.813830000000000098e+01 1.150279400000000010e+02 1.180151999999999930e+02 9.963272000000000617e+01 1.358421899999999880e+02 1.252124599999999930e+02 1.268081899999999962e+02 1.273726300000000009e+02 1.019904099999999971e+02 8.897762000000000171e+01 1.194405699999999939e+02 1.270062400000000054e+02 8.973615999999999815e+01 8.573700999999999794e+01 1.105732299999999952e+02 1.337437999999999931e+02 1.175165599999999984e+02 1.160215000000000032e+02 1.155434599999999961e+02 8.653924999999999557e+01 1.356902300000000139e+02 9.004555999999999472e+01 1.763489700000000084e+02 9.774952999999999292e+01 1.134350199999999944e+02 1.613611899999999935e+02 8.196893000000000029e+01 1.168763900000000007e+02 1.379434999999999967e+01 1.843153999999999826e+01 7.334050000000000402e+00 9.753040000000000376e+00 8.749231000000000336e+01 9.757724000000000331e+01 9.832802999999999827e+01 1.568368499999999983e+02 8.487266999999999939e+01 1.054494600000000020e+02 1.039855500000000035e+02 1.318006300000000124e+02 6.238953000000000060e+01 5.831221000000000032e+01 1.034082599999999985e+02 1.867322000000000060e+01 1.097378700000000009e+02 1.081990499999999997e+02 8.166201999999999828e+01 1.725597300000000018e+02 9.410864999999999725e+01 9.503177999999999770e+01 1.046629700000000014e+02 7.534371000000000151e+01 9.698431999999999675e+01 9.961827999999999861e+01 1.006815899999999999e+02 9.396187999999999363e+01 1.190496200000000044e+02 8.724506999999999834e+01 7.668233999999999639e+01 8.670838999999999430e+01 9.963709000000000060e+01 1.637581199999999910e+02 9.245109999999999673e+01 8.287172999999999945e+01 1.193487499999999955e+02 1.130515599999999949e+02 7.158768000000000598e+01 8.996698999999999558e+01 7.496671000000000618e+01 6.798075000000000045e+01 9.186936000000000035e+01 5.034440000000000026e+00 7.764256000000000313e+01 1.470138200000000097e+02 1.215962700000000041e+02 1.147068299999999965e+02 1.287533899999999960e+02 1.047632499999999993e+02 1.558020799999999895e+02 1.345489200000000096e+02 1.220768199999999979e+02 1.189907000000000004e+01 1.230365199999999959e+02 1.311642200000000003e+02 1.091886899999999940e+02 1.444965100000000007e+02 1.623138299999999958e+02 1.772833200000000033e+02 1.522030799999999999e+02 1.132757600000000053e+02 1.523418499999999938e+02 1.596652300000000082e+02 1.956931299999999965e+02 9.512279999999999802e+01 1.350311800000000062e+02 1.615937299999999937e+02 1.116718099999999936e+02 1.054018599999999992e+02 1.162547699999999935e+02 8.876125000000000398e+01 8.301695999999999742e+01 1.235641999999999996e+02 9.518774000000000513e+01 9.441894999999999527e+01 7.722754999999999370e+01 8.318209000000000231e+01 7.965014999999999645e+01 1.111509199999999993e+02 8.060774999999999579e+01 1.269133099999999956e+02 1.385825800000000072e+02 9.044850999999999885e+01 1.130558800000000019e+02 7.636508999999999503e+01 8.452813000000000443e+01 2.056728000000000023e+01 2.551686000000000121e+01 1.271912399999999934e+02 2.010942999999999969e+01 3.086646999999999963e+01 1.088325999999999993e+01 1.920736000000000132e+01 1.409261000000000053e+01 1.424307900000000018e+02 1.183381799999999942e+02 1.125512400000000071e+02 1.749204699999999946e+02 1.623715899999999976e+02 7.464902999999999622e+01 6.425883000000000322e+01 8.255850999999999829e+01 7.908550999999999931e+01 7.218838999999999828e+01 8.035787999999999442e+01 3.414106000000000307e+01 8.843909999999999627e+01 1.445777999999999963e+01 1.044632999999999967e+01 1.050660000000000061e+01 7.923358000000000345e+01 1.283395999999999937e+01 6.798295000000000243e+01 7.041862999999999317e+01 8.572632000000000119e+01 9.041951000000000249e+01 8.116021000000000640e+01 1.076110000000000042e+02 6.159781999999999869e+01 8.235317999999999472e+01 6.536599999999999966e+01 6.897705000000000553e+01 8.759372999999999365e+01 4.090279999999999916e+00 1.260972000000000008e+02 7.195716000000000179e+01 8.701054000000000599e+01 9.086588000000000420e+01 7.823752000000000351e+01 7.381091000000000690e+01 8.802737999999999374e+01 7.560078000000000031e+01 9.899054999999999893e+01 1.153872000000000071e+02 1.204434100000000001e+02 8.896765999999999508e+01 8.681512999999999636e+01 8.884069999999999823e+01 1.191987599999999929e+02 9.603879999999999484e+01 7.324630000000000507e+01 8.524554000000000542e+01 8.857780999999999949e+01 6.839924999999999500e+01 1.082192500000000024e+02 7.988344999999999629e+01 6.587819999999999787e+00 7.229940000000000033e+00 2.515342000000000056e+01 7.647593999999999426e+01 6.738089999999999691e+00 8.052279999999999660e+00 9.559703000000000372e+01 1.225347000000000008e+01 2.062283000000000044e+01 6.783317999999999870e+01 8.067884999999999707e+01 8.053900000000000503e+00 4.553139999999999787e+01 5.858909999999999840e+00 7.742803999999999576e+01 7.880388000000000659e+01 1.456201599999999985e+02 8.104859000000000435e+01 7.263138999999999612e+01 1.113308600000000013e+02 1.069289000000000023e+01 1.127898000000000067e+01 7.932179999999999609e+01 7.617055999999999472e+01 8.922869000000000028e+01 1.022232199999999978e+02 8.690077999999999747e+01 7.482616000000000156e+01 8.598013000000000261e+01 1.145614199999999983e+02 8.513585999999999387e+01 1.276197700000000026e+02 6.720198999999999501e+01 7.572817999999999472e+01 1.775314099999999939e+02 1.018793699999999944e+02 1.260859999999999914e+01 1.426148799999999994e+02 8.415676999999999452e+01 1.266119699999999995e+02 1.012685299999999984e+02 1.155965599999999966e+02 1.307410000000000139e+02 1.030317100000000039e+02 9.435426999999999964e+01 5.534436999999999784e+01 6.746119000000000199e+01 9.053485999999999478e+01 9.778835999999999729e+01 1.159809099999999944e+02 8.625387999999999522e+01 7.229352000000000089e+01 1.162527599999999950e+02 7.937592999999999677e+01 1.154585199999999929e+02 1.296802399999999977e+02 7.739574000000000353e+01 1.100609800000000007e+02 1.463179800000000057e+02 8.552863000000000682e+01 9.079955999999999960e+01 9.577585999999999444e+01 1.168857399999999984e+02 1.332078700000000140e+02 1.093292000000000002e+02 9.808817000000000519e+01 1.412458799999999997e+02 1.303439799999999877e+02 7.697511000000000081e+01 1.186996100000000069e+02 8.596905999999999892e+01 7.322827999999999804e+01 9.025006000000000483e+01 1.082314400000000063e+02 8.805897000000000219e+01 8.402795999999999310e+01 8.612445999999999913e+01 8.843934000000000140e+01 1.161218199999999996e+02 9.141465999999999781e+01 8.615008000000000266e+01 1.164757699999999971e+02 7.323174000000000206e+01 8.552191999999999439e+01 1.080559700000000021e+02 9.708468000000000586e+01 1.148810699999999940e+02 1.144361799999999931e+02 9.925972000000000151e+01 9.636481999999999459e+01 1.083674599999999941e+02 1.072115100000000041e+02 1.156651099999999985e+02 9.035089000000000681e+01 8.578772999999999627e+01 7.887649999999999295e+01 7.463027999999999906e+01 1.012795299999999941e+02 1.060288999999999930e+02 8.160987000000000080e+01 9.890322000000000457e+01 7.583207000000000164e+01 8.133338999999999430e+01 8.517199999999999704e+01 8.203963000000000250e+01 8.380701999999999430e+01 1.043528500000000037e+02 1.117537200000000013e+02 9.698403000000000418e+01 9.825343999999999767e+01 1.253037099999999953e+02 9.675833000000000084e+01 9.393046999999999969e+01 7.194562999999999420e+01 1.010981299999999976e+02 1.322293799999999919e+02 9.592033000000000698e+01 1.310034799999999962e+02 7.262671000000000276e+01 1.087869699999999966e+02 7.535792999999999608e+01 5.967439000000000249e+01 8.023866999999999905e+01 9.542117000000000360e+01 1.075693100000000015e+02 8.341394999999999982e+01 7.810705000000000098e+01 1.000151299999999992e+02 9.842229000000000383e+01 1.380478200000000015e+02 6.255650000000000155e+00 1.123155000000000001e+02 1.206185300000000069e+02 1.252917699999999996e+02 8.783012999999999693e+01 1.313527599999999893e+02 1.267788999999999930e+02 8.587864000000000431e+01 8.934216999999999587e+01 1.035647900000000021e+02 9.548690000000000566e+01 8.656682000000000698e+01 1.024380299999999977e+02 9.036451999999999884e+01 9.589891000000000076e+01 1.141780300000000068e+02 1.344378000000000100e+02 8.275211000000000183e+01 7.026537999999999329e+01 1.699484699999999862e+02 5.841407999999999845e+01 6.694156999999999869e+01 1.439563400000000115e+02 7.368658000000000641e+01 9.619970000000000709e+01 8.314221000000000572e+01 9.796735999999999933e+01 1.323818799999999953e+02 3.419585000000000008e+01 1.007843100000000049e+02 1.022130300000000034e+02 1.324053399999999954e+02 7.751685999999999410e+01 8.349764000000000408e+01 7.652837999999999852e+01 8.318357000000000312e+01 1.009657200000000046e+02 9.814310000000000400e+01 8.850789000000000328e+01 1.188094099999999997e+02 8.806386000000000536e+01 9.856691999999999609e+01 1.058766399999999948e+02 1.053827299999999951e+02 1.075641099999999994e+02 8.388701000000000363e+01 7.436982999999999322e+01 1.013164699999999954e+02 1.056184499999999957e+02 1.041117899999999992e+02 8.417659000000000447e+01 1.076969399999999979e+02 1.756186700000000087e+02 1.317453299999999956e+02 8.248032999999999504e+01 1.324814200000000142e+02 1.299627000000000123e+02 1.080410499999999985e+02 1.564869799999999884e+02 1.168704400000000021e+02 1.586350899999999911e+02 1.250739300000000043e+02 1.521088599999999929e+02 1.200594899999999967e+02 1.366891699999999901e+02 1.943329200000000014e+02 1.564190600000000018e+02 1.240881300000000067e+02 1.810742799999999875e+02 1.434237099999999998e+02 1.298930000000000007e+02 1.119806999999999952e+01 9.416759000000000412e+01 1.262326699999999988e+02 1.115249500000000040e+02 1.544048500000000104e+02 1.682129199999999969e+02 5.300135000000000218e+01 1.482618999999999971e+02 1.408771000000000129e+02 1.416856200000000001e+02 1.181443000000000012e+02 1.352825699999999927e+02 1.166363499999999931e+02 1.941316899999999919e+02 1.517709000000000117e+02 1.299838799999999992e+02 1.130774100000000004e+02 1.530882200000000068e+02 9.607040000000000646e+01 7.643534999999999968e+01 1.439860299999999995e+02 1.243154499999999985e+02 1.283097400000000050e+02 1.216514399999999938e+02 9.066595999999999833e+01 1.103419300000000050e+02 8.914704999999999302e+01 1.255770600000000030e+02 2.911314000000000135e+01 7.984264000000000294e+01 1.366810800000000086e+02 1.251486500000000035e+02 7.835770999999999731e+01 8.566322999999999865e+01 1.143447000000000031e+02 8.592780999999999381e+01 9.340765000000000384e+01 8.818580000000000041e+01 8.140595999999999322e+01 8.667334999999999923e+01 6.987869000000000597e+01 6.760545999999999367e+01 6.794700000000000273e+01 1.269018700000000024e+02 8.419414999999999338e+01 7.360063999999999851e+01 1.242226600000000047e+02 8.472580000000000666e+00 7.787959999999999638e+01 7.807383000000000095e+01 1.051170400000000029e+02 7.524773999999999319e+01 8.148148000000000479e+01 7.271195000000000164e+01 6.863850999999999658e+01 1.018407799999999952e+02 8.641073000000000093e+01 8.468850000000000477e+01 7.996945999999999799e+01 1.175289099999999962e+02 6.901214000000000226e+01 8.389512999999999465e+01 7.649415999999999372e+01 7.436560000000000059e+01 8.817865000000000464e+01 9.666577999999999804e+01 8.491661000000000570e+01 1.188954499999999967e+02 6.733517000000000507e+01 9.418898000000000081e+01 1.052326199999999972e+02 7.454721999999999582e+01 9.744464000000000681e+01 7.463491000000000497e+01 7.076388000000000034e+01 7.346048999999999296e+01 6.687415000000000020e+01 6.920484999999999332e+01 7.188903000000000532e+01 6.837153999999999598e+01 8.332437000000000182e+01 6.876858000000000004e+01 9.335238999999999976e+01 7.968083000000000027e+01 9.459807999999999595e+01 7.744998999999999967e+01 8.301309999999999434e+01 5.697547999999999746e+01 6.999137000000000342e+01 8.617965999999999838e+01 6.388221999999999667e+01 7.555424999999999613e+01 8.244392999999999461e+01 8.569876999999999612e+01 1.210188899999999990e+02 4.371059999999999945e+00 9.116857000000000255e+01 6.941334000000000515e+01 9.435880000000000223e+01 6.946170999999999651e+01 7.853628999999999394e+01 7.314379999999999882e+01 1.137222100000000040e+02 9.111933999999999401e+01 7.638334999999999297e+01 7.810989999999999611e+01 7.959745999999999810e+01 6.939154999999999518e+01 7.575808000000000675e+01 1.286202499999999986e+02 8.545959999999999468e+01 7.608730000000000437e+00 7.418815999999999633e+01 8.885765000000000668e+01 8.910877000000000692e+01 5.805087000000000330e+01 9.547549999999999315e+00 8.299793999999999983e+01 7.189676000000000045e+01 1.020369400000000013e+02 5.067764999999999986e+01 8.291826000000000363e+01 1.450237899999999911e+02 8.087451000000000079e+01 1.032329500000000024e+02 6.879900000000000659e+01 1.119179800000000000e+02 8.896562000000000126e+01 7.246890000000000498e+01 9.002346000000000004e+01 8.332871000000000095e+01 8.848861999999999739e+01 1.091133999999999986e+02 1.047393699999999939e+02 7.147350000000000136e+01 7.999340999999999724e+01 6.077899999999999636e+00 7.612293999999999983e+01 6.971089000000000624e+01 6.918958999999999548e+01 1.195805600000000055e+02 1.195308100000000024e+02 9.490031000000000461e+01 2.486664999999999992e+01 8.893739999999999668e+01 9.805558000000000618e+01 7.525181999999999505e+01 7.940357000000000198e+01 1.035347999999999935e+01 8.859538999999999476e+01 7.101046999999999798e+01 7.930555999999999983e+01 8.450432999999999595e+01 8.269883000000000095e+01 8.626771999999999707e+01 8.084396999999999878e+01 8.376802999999999599e+01 8.013542999999999950e+01 9.823788999999999305e+01 3.890724999999999767e+01 8.818128000000000100e+01 8.409438000000000102e+01 8.992574999999999363e+01 1.149977999999999980e+02 7.676750000000000185e+00 1.013388999999999953e+02 7.894540000000000646e+01 1.120020899999999955e+02 5.300178999999999974e+01 8.435644999999999527e+01 7.310730000000000395e+00 7.821344999999999459e+01 8.492059000000000424e+01 3.043763999999999825e+01 8.493459000000000003e+01 6.042000000000000171e+01 6.241579999999999728e+01 8.884767999999999688e+01 6.567176999999999509e+01 5.977580999999999989e+01 1.138864899999999949e+02 4.051870000000000260e+01 6.999519999999999698e+01 7.160237999999999658e+01 6.318439999999999657e+01 6.577226000000000283e+01 9.186414999999999509e+01 7.225176999999999339e+01 8.074872999999999479e+01 9.155091000000000179e+01 1.017107100000000059e+02 8.609945999999999344e+01 1.924983999999999895e+01 7.751506999999999437e+01 1.094257000000000062e+02 7.563178000000000623e+01 8.352664000000000044e+01 6.896451999999999316e+01 1.043579000000000008e+02 8.582617000000000473e+01 7.629917000000000371e+01 4.982847000000000293e+01 7.757653000000000532e+01 1.003573599999999999e+02 1.304559900000000141e+02 9.152342000000000155e+01 1.001639100000000013e+02 9.819500999999999635e+01 1.264136299999999977e+02 6.521563000000000443e+01 7.045376000000000261e+01 7.613120999999999583e+01 7.779213000000000022e+01 7.885595000000000709e+01 7.393089000000000510e+01 1.435787899999999979e+02 1.109848800000000040e+02 6.736800999999999817e+01 9.286298999999999637e+01 8.343093000000000359e+01 1.108852399999999960e+02 8.588137999999999295e+01 8.424918999999999869e+01 7.879245000000000232e+01 6.297917000000000343e+01 7.100704000000000349e+01 7.870284999999999798e+01 1.228642799999999937e+02 9.076294000000000040e+01 8.907228999999999530e+01 1.042151300000000020e+02 6.202429999999999666e+00 7.738129999999999598e+01 1.201166000000000054e+02 1.049744500000000045e+02 1.183896900000000016e+02 1.338955100000000016e+02 1.440293499999999938e+02 1.310643200000000093e+02 1.435050799999999924e+02 1.171858200000000068e+02 1.293685499999999990e+02 9.491785000000000139e+01 1.114443100000000015e+02 8.480434999999999945e+01 1.207572100000000006e+02 9.894123999999999342e+01 1.337502900000000068e+02 8.040367000000000530e+01 7.767682999999999538e+01 9.426802000000000703e+01 9.742453000000000429e+01 1.232589899999999972e+02 1.367758000000000038e+02 1.026355599999999981e+02 1.550480499999999893e+02 1.101897199999999941e+02 1.088521300000000025e+02 9.752948999999999558e+01 8.424524999999999864e+01 9.624354999999999905e+01 1.117119600000000048e+02 1.001968600000000009e+02 1.372151499999999942e+02 1.015793000000000035e+02 1.075867400000000060e+02 1.204386400000000066e+02 1.112554200000000009e+02 9.416987000000000307e+01 7.859216999999999587e+01 1.002189000000000050e+02 9.409006999999999721e+01 7.619740000000000180e+01 1.043186699999999973e+02 7.733311999999999387e+01 8.965851999999999578e+01 1.189743899999999996e+02 1.329919299999999964e+02 3.374224999999999852e+01 1.289836099999999988e+02 1.106243999999999943e+02 6.440319999999999823e+00 2.791814000000000107e+01 1.780443999999999960e+01 1.090883800000000008e+02 9.555092000000000496e+01 1.328360000000000127e+02 9.041246999999999900e+01 1.229175299999999993e+02 1.387601099999999974e+02 1.264785999999999966e+01 8.296004000000000644e+01 1.299063400000000001e+02 1.497370699999999886e+02 1.257314499999999953e+02 1.786299300000000017e+02 1.324042000000000030e+02 1.443733499999999879e+02 1.066026800000000065e+02 1.149094599999999957e+02 5.938699999999999868e+00 1.068039399999999972e+02 9.812793999999999528e+01 1.337465899999999976e+02 1.110354999999999990e+02 1.166922799999999967e+02 1.445724800000000130e+02 1.062313099999999935e+02 1.333060099999999863e+02 9.995740000000000691e+01 2.251748399999999890e+02 1.505803000000000047e+01 1.294572400000000130e+02 1.002604299999999995e+02 1.132759800000000041e+02 1.350728100000000040e+02 1.384747900000000129e+02 1.554837100000000021e+02 1.280871899999999926e+02 8.461007999999999640e+01 1.166648299999999949e+02 1.257177499999999952e+02 8.693113999999999919e+01 1.354658300000000111e+02 9.899630000000000507e+01 9.460903999999999314e+01 2.921155999999999864e+01 1.041415199999999999e+02 1.155238700000000023e+02 1.150326799999999992e+02 1.714173600000000022e+02 8.448890000000000100e+01 1.373100200000000086e+02 1.045007700000000028e+02 1.186637199999999979e+02 1.008421100000000052e+02 1.168590800000000058e+02 9.627975999999999601e+01 1.220618099999999941e+02 1.436507799999999975e+02 1.230089200000000034e+02 1.576160299999999950e+02 1.494760300000000086e+02 1.272556100000000043e+02 1.416743999999999915e+02 3.858268000000000342e+01 1.476416000000000111e+02 1.554313199999999995e+02 1.601384600000000091e+02 1.283252999999999986e+02 1.492410199999999918e+02 1.306890099999999961e+02 1.593362400000000036e+02 1.027827000000000055e+02 1.061849200000000053e+02 2.065346700000000055e+02 1.151536300000000068e+02 1.201078499999999991e+02 1.485461400000000083e+02 1.403154800000000080e+02 1.382820299999999918e+02 1.888857399999999984e+02 7.465878999999999621e+01 1.065580599999999976e+02 8.596586000000000638e+01 1.434028199999999913e+02 9.764943999999999846e+01 2.559448000000000079e+01 1.123572599999999966e+02 8.850927000000000078e+01 9.098999999999999488e+01 1.209095999999999975e+02 9.579401000000000010e+01 1.179831499999999949e+02 1.191535499999999956e+02 1.610189100000000053e+02 1.128757300000000043e+02 9.449921000000000504e+01 2.292235200000000077e+02 8.561146999999999707e+01 1.204854500000000002e+02 1.085831600000000066e+02 1.047939800000000048e+02 1.184362699999999933e+02 9.750920999999999594e+01 7.639173999999999864e+01 1.138192999999999984e+02 1.064489200000000011e+02 1.101703899999999976e+02 1.219183100000000053e+02 1.139914100000000019e+02 1.244200400000000002e+02 1.023943600000000060e+02 1.255531500000000023e+02 1.080371499999999969e+02 8.097198000000000206e+01 1.449193199999999990e+02 8.963494000000000028e+01 9.170337000000000671e+01 9.843894000000000233e+01 6.678911999999999694e+01 1.201023600000000044e+02 1.146201899999999938e+02 1.266859100000000069e+02 1.260739599999999996e+02 8.836648999999999887e+01 9.022110000000000696e+01 1.089394300000000015e+02 1.023290199999999999e+02 2.331622000000000128e+01 1.038512099999999947e+02 9.602252000000000010e+01 1.125923099999999977e+02 1.223481299999999976e+02 1.079530699999999968e+02 1.322376299999999958e+02 1.046031299999999931e+02 1.171030899999999946e+02 9.889933000000000618e+01 1.196353500000000025e+02 8.412139000000000522e+01 9.083727000000000373e+01 1.016596100000000007e+02 1.255338299999999947e+02 9.689692999999999756e+01 8.878257999999999583e+01 8.935166999999999859e+01 8.827864999999999895e+01 9.085483999999999583e+01 1.033817999999999984e+02 1.484756999999999891e+02 1.063576500000000067e+02 6.437147000000000219e+01 9.277675000000000693e+01 8.503215000000000146e+01 1.008737100000000027e+02 8.186624999999999375e+01 7.119602000000000430e+01 5.659633000000000180e+01 9.497171000000000163e+01 9.346590000000000487e+01 1.278421500000000037e+02 7.326775999999999556e+01 7.500096000000000629e+01 7.349671999999999628e+01 8.705057999999999652e+01 5.660725000000000051e+01 5.138615000000000066e+01 7.585433999999999344e+01 7.597178999999999860e+01 8.912467999999999790e+01 6.904381999999999664e+01 7.499455000000000382e+01 7.040958000000000538e+01 8.164695000000000391e+01 9.533717000000000041e+01 1.195271699999999981e+02 7.844494000000000256e+01 1.164968999999999966e+02 6.193330000000000268e+01 9.121126999999999896e+01 6.776394000000000517e+01 1.143344799999999992e+02 5.886397999999999797e+01 9.790986999999999796e+01 1.209559500000000014e+02 9.057992000000000132e+01 7.928386999999999318e+01 1.090633100000000013e+02 1.188483499999999964e+02 1.047393200000000064e+02 9.444333000000000311e+01 8.008759000000000583e+01 1.168582300000000060e+02 1.034797300000000035e+02 9.815568000000000382e+01 3.477250000000000085e+01 6.597159000000000617e+01 1.074911799999999999e+02 8.243452000000000623e+01 6.535568999999999562e+01 7.473650000000000659e+01 7.269503000000000270e+01 6.197966999999999871e+01 9.902394999999999925e+01 1.253713599999999957e+02 9.517480999999999369e+01 1.008119700000000023e+02 1.044132400000000018e+02 1.091900100000000009e+02 7.186684999999999945e+01 7.335478000000000520e+01 6.984667000000000314e+01 7.289985000000000070e+01 9.254500000000000171e+01 8.764363000000000170e+01 9.221370000000000289e+01 5.366319000000000017e+01 8.827118000000000109e+01 8.470171000000000561e+01 7.017090000000000316e+01 6.567600000000000193e+01 6.401644000000000290e+01 6.625892000000000337e+01 7.029261999999999944e+01 2.882196000000000069e+01 7.495127999999999702e+01 4.209190000000000254e+01 6.994447999999999865e+01 8.355098999999999876e+01 1.084719900000000052e+02 7.958901000000000181e+01 6.998545000000000016e+01 5.444277000000000299e+01 8.564266000000000645e+01 6.317896999999999963e+01 8.159375000000000000e+01 7.577590999999999610e+01 8.689489000000000374e+01 1.228417400000000015e+02 9.056682999999999595e+01 6.917802000000000362e+01 9.433338999999999430e+01 7.085945999999999856e+01 7.357523999999999376e+01 7.977528999999999826e+01 1.120740899999999982e+02 7.715537999999999386e+01 7.796914999999999907e+01 7.973826999999999998e+01 6.986901000000000295e+01 7.605204000000000519e+01 1.302628699999999924e+02 7.629856999999999800e+01 9.079174999999999329e+01 8.920564000000000249e+01 5.863909999999999911e+01 8.374307000000000301e+01 7.187914000000000669e+01 1.046385400000000061e+02 6.816021999999999537e+01 5.091967999999999961e+01 8.284597999999999729e+01 1.453352399999999989e+02 8.227285000000000537e+01 1.040535899999999998e+02 6.921384999999999366e+01 1.166883799999999951e+02 8.967618000000000222e+01 7.286695000000000277e+01 8.662856999999999630e+01 9.260818000000000438e+01 7.634104999999999563e+01 8.309629999999999939e+01 1.100765300000000053e+02 8.847865000000000180e+01 7.396192000000000633e+01 1.071520900000000012e+02 8.229676000000000613e+01 7.803385000000000105e+01 1.214184900000000056e+02 6.831343999999999994e+01 1.228079699999999974e+02 9.647423000000000570e+01 6.809230999999999767e+01 9.044310000000000116e+01 1.012890199999999936e+02 7.675126000000000204e+01 8.051269000000000631e+01 6.577197999999999922e+01 8.883119000000000653e+01 8.143742000000000303e+01 9.320175000000000409e+01 8.573703999999999326e+01 6.545010999999999513e+01 8.149920000000000186e+01 8.408588000000000306e+01 8.338277999999999679e+01 1.006578300000000041e+02 8.911818999999999846e+01 4.240167999999999893e+01 8.580115000000000691e+01 9.072598999999999592e+01 1.172776700000000005e+02 1.036367400000000032e+02 1.138528199999999941e+02 8.060420000000000584e+01 8.615614999999999668e+01 5.316084000000000032e+01 1.016271100000000018e+02 8.829698999999999387e+01 7.853734000000000037e+01 3.053451000000000093e+01 1.779482600000000048e+02 1.522714900000000000e+02 1.344690799999999911e+02 1.269951700000000017e+02 1.680613999999999919e+01 1.669726599999999905e+02 1.829214399999999898e+02 1.262338500000000039e+02 8.215904000000000451e+01 1.468365000000000009e+02 9.657287999999999784e+01 9.626040999999999315e+01 1.367990100000000098e+02 1.043611099999999965e+02 9.343949999999999534e+01 1.172931700000000035e+02 8.031123999999999796e+01 1.140574399999999997e+02 1.802441999999999922e+01 1.085981100000000055e+02 9.496747000000000583e+01 1.109887999999999977e+02 8.172343999999999653e+01 1.075849999999999937e+02
