0.1831055	1.612405	-0.8138787	0.5653042	0.4343804	1.097807	-2.283274	1.265032	0.240308
0.2075195	1.82523	-0.4060259	0.6580964	0.1811238	2.420357	-1.28311	1.274718	0.06338836
0.2319336	1.50857	-0.4662567	0.7406729	0.3471228	1.428071	-1.298782	1.279206	0.1783154
0.2441406	1.500665	-0.2013275	0.8357355	0.2011719	1.642466	-0.6362607	1.29466	0.1336352
0.2563477	1.517837	-0.2565984	0.785525	0.2199777	1.706921	-0.8046633	1.248745	0.1323259
0.2685547	1.470027	-0.2468582	0.847322	0.2311894	1.540718	-0.7117199	1.302657	0.1306862
0.2807617	1.459836	-0.08841684	0.8498384	0.1611672	1.6391	-0.4148861	1.254875	0.1601378
0.2929687	1.467639	-0.1406944	0.8532711	0.1429208	1.646211	-0.4406245	1.272402	0.08970564
0.3173828	1.41346	-0.2610643	0.9040328	0.3012296	1.320655	-0.7288283	1.356455	0.1897654
0.3295898	1.464573	-0.2666643	0.8538748	0.2655764	1.475355	-0.7711713	1.321382	0.1612581
0.3417969	1.388803	-0.1726821	0.8737139	0.2548388	1.411787	-0.6094217	1.257422	0.203046
0.3540039	1.52419	-0.195772	0.8387722	0.1720288	1.697878	-0.5816309	1.312127	0.09799645
0.3662109	1.476274	-0.1785576	0.8477705	0.2338138	1.564285	-0.6420478	1.293291	0.1937975
0.378418	1.490317	-0.1512578	0.8470812	0.2082564	1.617678	-0.5762724	1.29392	0.1822404
0.390625	1.498719	-0.1110073	0.8532693	0.1229525	1.70235	-0.3753978	1.292459	0.08955216
0.402832	1.551501	-0.1191649	0.8324691	0.1450389	1.784621	-0.4540761	1.30886	0.1258269
0.4150391	1.484527	-0.107207	0.9629537	0.1961823	1.458424	-0.4084558	1.450563	0.1880025
0.4272461	1.519017	-0.02786872	0.871657	0.1307771	1.699623	-0.2869712	1.327707	0.1743607
0.4394531	1.506239	-0.091796	0.8974232	0.1893144	1.586237	-0.4369103	1.369112	0.2027728
0.4516602	1.492984	-0.0484445	0.9182642	0.1884698	1.549764	-0.370839	1.380084	0.2368976
0.4638672	1.538785	-0.07510151	0.9055269	0.187288	1.613164	-0.4165838	1.407477	0.2201895
0.4760742	1.53392	-0.03041605	0.8770329	0.2169561	1.640047	-0.4403876	1.351897	0.3061175
0.4882813	1.537189	-0.02717904	0.8825288	0.1853733	1.662004	-0.3798971	1.361652	0.2609675
0.5004883	1.53503	-0.01634883	0.8971904	0.202825	1.623823	-0.3853148	1.38053	0.2966744
0.5126953	1.545892	-0.04726999	0.859471	0.218126	1.676701	-0.4805306	1.33896	0.2965721
0.5249023	1.563653	-0.01555454	0.8838639	0.1770347	1.697485	-0.3575984	1.38481	0.2630727
0.5371094	1.620506	-0.008669674	0.8483619	0.2193502	1.787986	-0.4725163	1.376677	0.3481033
0.5493164	1.587432	0.03015304	0.8530481	0.1504235	1.810821	-0.2839663	1.34962	0.2645091
0.5615234	1.596467	0.0327921	0.9099506	0.1738787	1.699293	-0.2886736	1.447004	0.3074307
0.5737305	1.62112	0.02786164	0.8794004	0.170288	1.782726	-0.3135265	1.420869	0.3005589
0.5859375	1.635194	0.04419351	0.913082	0.1823466	1.731463	-0.2973807	1.485008	0.3385245
0.5981445	1.670578	0.08472226	0.9103505	0.2035117	1.767563	-0.3020786	1.503569	0.4171091
0.6103516	1.693323	0.1112391	0.8973508	0.17459	1.841437	-0.2343091	1.500083	0.3954578
0.6225586	1.677845	0.1613571	0.9281757	0.2358153	1.739562	-0.2681154	1.519284	0.5454292
