0	0.366839	-3.019916E-7	0.366839	-1.107823E-7
0.01220703	0.1453648	0.0809952	0.1448883	0.01176098
0.02441406	0.3734299	-0.1258702	0.3704756	-0.04687968
0.03662109	0.288146	1.238178	0.09408508	0.2723529
0.04882812	0.2591608	1.727239	-0.04037864	0.2559959
0.06103515	0.8288752	0.7446965	0.6094667	0.5617691
0.07324218	0.06650747	-2.319553	-0.04527352	-0.04871912
0.08544921	0.122229	0.2183504	0.1193268	0.02647719
0.09765624	0.246703	-2.224771	-0.1500807	-0.1958013
0.1098633	0.2681904	-0.8585422	0.1752736	-0.2029908
0.1220703	0.2059104	-0.9954774	0.1120364	-0.1727627
0.1342773	0.2338507	-1.074677	0.1113168	-0.2056568
0.1464844	0.2602475	-0.6340424	0.2096656	-0.1541722
0.1586914	0.2728607	-1.107809	0.1218659	-0.2441345
0.1708984	0.338659	-0.7604669	0.2453633	-0.233424
0.1831055	0.3505589	-0.8524585	0.2307148	-0.2639361
0.1953125	0.4055322	-0.8227913	0.2758339	-0.2972743
0.2075195	0.3998831	-0.6965718	0.3067288	-0.2565617
0.2197265	0.398628	-0.7188039	0.300005	-0.2624906
0.2319336	0.439084	-0.6833705	0.3404873	-0.2772422
0.2441406	0.4091648	-0.757047	0.2974085	-0.2810054
0.2563476	0.4407027	-0.5835296	0.3677766	-0.2428153
0.2685547	0.4917947	-0.6992415	0.3763855	-0.3165375
0.2807617	0.4381415	-0.5669007	0.3696028	-0.2352908
0.2929687	0.4683321	-0.4737194	0.4167583	-0.2136527
0.3051758	0.4695944	-0.5913831	0.3898433	-0.2618034
0.3173828	0.4792478	-0.4771929	0.42571	-0.2201125
0.3295898	0.5118073	-0.4462382	0.4616895	-0.2208833
0.3417968	0.4857291	-0.403969	0.4466318	-0.190926
0.3540039	0.5325584	-0.3452868	0.501126	-0.1802533
0.3662109	0.5069149	-0.3588907	0.4746179	-0.1780467
0.3784179	0.4954108	-0.2575003	0.4790769	-0.1261633
0.390625	0.545707	-0.2678273	0.5262516	-0.1444142
0.402832	0.5270429	-0.2635596	0.5088435	-0.1373046
0.415039	0.5256262	-0.1488146	0.5198168	-0.07793245
0.4272461	0.5469153	-0.08129123	0.5451092	-0.04441047
0.4394531	0.5320104	-0.1380559	0.5269486	-0.0732141
0.4516601	0.5176372	0.04097843	0.5172026	0.02120603
0.4638672	0.5529592	0.07820439	0.5512691	0.04319977
0.4760742	0.4984521	0.1495572	0.492888	0.07426953
