0	1.045475	2.384186E-7	1.045475	2.492606E-7
0.01220703	0.2818066	-1.717495	-0.04119242	-0.2787797
0.02441406	0.7004848	0.02084613	0.7003326	0.01460134
0.03662109	0.736924	0.2668569	0.7108402	0.1943275
0.04882812	0.7812736	0.2501082	0.7569647	0.1933721
0.06103515	1.153925	-0.3883241	1.068009	-0.4369195
0.07324218	0.9944262	0.1740778	0.9793971	0.1722346
0.08544921	1.003278	0.1565292	0.9910122	0.1564018
0.09765624	1.122666	0.2219725	1.095121	0.2471595
0.1098633	1.196411	0.2149938	1.168867	0.2552441
0.1220703	0.9042268	0.303167	0.8629903	0.2699517
0.1342773	1.034694	0.2782011	0.9949107	0.2841541
0.1464844	0.8859646	0.2850943	0.8502028	0.2491757
0.1586914	0.9190785	0.19462	0.9017274	0.177744
0.1708984	0.9290147	0.2703229	0.8952773	0.2480866
0.1831055	0.9897871	0.2506813	0.95885	0.2455305
0.1953125	0.9739406	0.2570438	0.9419425	0.2475977
0.2075195	1.007584	0.4084401	0.9247019	0.4001905
0.2197265	0.935684	0.3807518	0.8686755	0.3477176
0.2319336	0.9492279	0.3911611	0.8775299	0.3619046
0.2441406	0.9236485	0.453617	0.830238	0.4047609
0.2563476	0.9310563	0.4500754	0.8383363	0.4050406
0.2685547	0.9087547	0.4798148	0.8061385	0.4194947
0.2807617	0.881686	0.5043135	0.7719218	0.4260364
0.2929687	0.9010981	0.525969	0.7793037	0.4523975
0.3051758	0.8464439	0.5267497	0.7317048	0.4255296
0.3173828	0.8588321	0.5217302	0.7445716	0.4280255
0.3295898	0.8965988	0.5550339	0.7620037	0.4724826
0.3417968	0.8610367	0.5346785	0.7408639	0.4387536
0.3540039	0.8911323	0.6441917	0.7125365	0.5351716
0.3662109	0.8525103	0.6081989	0.6996369	0.4871161
0.3784179	0.8585553	0.6161076	0.7006961	0.4961272
0.390625	0.8701113	0.6900101	0.6710643	0.553865
0.402832	0.8739151	0.7132226	0.6609048	0.5717801
0.415039	0.7906539	0.7352231	0.5864131	0.5303332
0.4272461	0.8107475	0.7345616	0.6016757	0.5434131
0.4394531	0.8132977	0.7340434	0.6038507	0.5448096
0.4516601	0.7854022	0.7438335	0.5779604	0.5318068
0.4638672	0.7966747	0.7803815	0.566153	0.560501
0.4760742	0.7919415	0.7512469	0.5787812	0.5405402
0.4882812	0.7918063	0.7903913	0.557089	0.5626802
0.5004882	0.7890576	0.8017353	0.5487586	0.5669883
0.5126953	0.8165236	0.803984	0.5665394	0.5879999
0.5249023	0.7967412	0.8618414	0.5187111	0.6047605
0.5371093	0.8104846	0.8669618	0.5245017	0.6178862
0.5493163	0.8150831	0.9220992	0.4924314	0.6495166
0.5615234	0.7750296	0.9436529	0.4548138	0.627547
0.5737304	0.7960541	0.9731635	0.4479294	0.658074
0.5859374	0.7707874	0.9935506	0.4206326	0.6458959
0.5981445	0.761166	1.013362	0.4026648	0.6459371
0.6103515	0.771114	1.059401	0.3773788	0.6724597
0.6225585	0.7377491	1.043524	0.3712193	0.6375499
0.6347656	0.7572966	1.085746	0.3530918	0.6699435
