1.35498	0.4471431	0.250322
1.367187	0.4538401	0.2704796
1.379394	0.4309831	0.331912
1.391601	0.4351654	0.3264456
1.403808	0.3973036	0.3356234
1.416016	0.4069888	0.3094355
1.428223	0.4066503	0.3212869
1.44043	0.392028	0.3296852
1.452637	0.3900543	0.3143581
1.464844	0.3873594	0.3368088
1.477051	0.3833291	0.2682059
1.489258	0.398551	0.3278738
1.501465	0.3858863	0.3257111
1.513672	0.3953697	0.3364247
1.525879	0.3676427	0.3506207
1.538086	0.3726732	0.3293045
1.550293	0.3717651	0.3147869
1.5625	0.3580004	0.336189
1.574707	0.3593889	0.2870806
1.586914	0.3486277	0.3256171
1.599121	0.3414553	0.2437677
1.611328	0.3503941	0.2303686
1.623535	0.3489395	0.249213
1.635742	0.3525838	0.2200882
1.647949	0.3523391	0.2276203
1.660156	0.338082	0.236801
1.672363	0.3508005	0.2210632
1.68457	0.3455912	0.2135155
1.696777	0.3334087	0.2323841
1.708984	0.3480895	0.2689161
1.721191	0.3150204	0.2277495
1.733398	0.3143148	0.1917062
1.745605	0.3295401	0.1655905
1.757812	0.3336839	0.144923
1.770019	0.3306712	0.1700413
1.782226	0.3274598	0.1516192
1.794433	0.3360697	0.07427394
1.806641	0.3428026	0.123263
1.818848	0.3492776	0.1215746
1.831055	0.325232	0.0756768
1.843262	0.3396579	0.1078529
1.855469	0.3177525	0.03917456
1.867676	0.3167397	0.001136184
1.879883	0.3240156	0.008495331
1.89209	0.3104511	-0.08182132
1.904297	0.3177778	-0.0677588
1.916504	0.3149828	-0.09888649
1.928711	0.3166316	-0.1261003
1.940918	0.3110161	-0.09884048
1.953125	0.3179276	-0.1690324
1.965332	0.3183225	-0.07327771
1.977539	0.2971119	-0.1424201
1.989746	0.3215773	-0.1354117
2.001953	0.2887475	-0.04053943
2.01416	0.2882472	-0.1761668
2.026367	0.2834738	-0.1486421
2.038574	0.289609	-0.2174459
2.050781	0.2992107	-0.1816346
2.062988	0.2917445	-0.1787748
2.075195	0.2748253	-0.1791105
2.087402	0.2825928	-0.2311158
2.099609	0.2848359	-0.2486087
2.111816	0.3051995	-0.2255725
2.124023	0.3217152	-0.1040065
2.13623	0.2738135	-0.06571352
2.148437	0.3163113	-0.08512259
2.160644	0.2901436	-0.07561064
2.172851	0.3420011	-0.04274726
2.185058	0.3785038	-0.05303633
2.197265	0.3527538	0.1077068
2.209472	0.4017127	-0.02319106
2.221679	0.3919839	-0.0215416
2.233886	0.4336365	-0.07584636
2.246094	0.4792945	-0.1259704
2.258301	0.4950918	-0.09617645
2.270508	0.528621	-0.1460121
2.282715	0.5163015	-0.07490468
2.294922	0.5087112	-0.1676207
2.307129	0.5105727	-0.2085499
2.319336	0.536427	-0.2096273
2.331543	0.52195	-0.1827315
2.34375	0.5021513	-0.2538332
2.355957	0.519617	-0.2309732
2.368164	0.5098903	-0.293089
2.380371	0.5344776	-0.2223029
2.392578	0.485852	-0.262935
2.404785	0.467235	-0.3454599
2.416992	0.5254592	-0.3544253
2.429199	0.4719808	-0.3971027
2.441406	0.4837043	-0.3662228
2.453613	0.481733	-0.3460395
2.46582	0.4193619	-0.3647439
2.478027	0.4028874	-0.2247522
2.490234	0.3334703	-0.05469191
2.502441	0.2738017	-0.2395939
2.514648	0.2610174	0.3636553
2.526855	0.238634	0.2733823
2.539062	0.2581412	0.2643056
2.551269	0.3549295	0.7627212
2.563476	0.4165838	0.5476072
2.575683	0.3977157	0.7242232
2.58789	0.6446507	0.8339108
2.600097	0.5306724	0.694914
2.612304	0.6135029	0.6876137
